Steering,Speed
0.1296158790588379,2.5005085170269012
0.37096989154815674,7.900943994522095
0.26855049133300785,7.3804614543914795
0.1979204297065735,6.42500963807106
0.021509487926959992,4.53688965504989
-0.15730940103530885,4.133017431944609
-0.3657050371170044,2.4005583822727203
-0.20711417198181153,3.6613126322627068
-0.0902147889137268,4.465433071833104
0.07514905333518983,4.7040545754134655
0.07301256656646729,4.327674575150013
0.07354252338409424,3.9992295056581497
0.008035951107740403,3.873845659196377
-0.27410147190094,3.899540036916733
-0.369370698928833,3.179493099451065
-0.3905495882034302,3.1814178973436356
-0.1921577334403992,4.204492595046759
-0.2927957057952881,2.0509930551052094
-0.04119527339935303,5.359065473079681
0.19987008571624756,7.100552886724472
0.00047384477220475675,5.719723656773567
-0.17884905338287355,4.807717427611351
-0.18090174198150635,5.234539404511452
-0.12538373470306396,6.498695194721222
0.06970763206481934,5.663565620779991
0.19001775979995728,5.944610416889191
0.11755315065383912,5.536708369851112
-0.20461831092834473,4.83710827678442
-0.39269576072692874,2.880788415670395
-0.2187412977218628,4.480490096844733
0.11392168998718262,6.225557059049606
0.08602363467216492,4.594606194645166
0.1724475383758545,4.402077328413725
0.21634392738342287,6.420020371675491
0.03918366432189942,5.0283361077308655
-0.2035677194595337,5.054748386144638
-0.2532570600509644,4.008000880479813
-0.11407990455627443,5.603998482227325
0.07609087228775024,5.469938859343529
0.09670014381408693,5.131720431149006
0.07426148056983949,4.896231401711702
0.07931177020072938,5.206245876848698
-0.16232631206512452,5.251274444162846
-0.13433064222335817,5.4049272537231445
-0.14535760879516602,5.224674619734287
0.09393635988235474,5.538767412304878
0.17894716262817384,3.3850374817848206
0.33967769145965576,3.65793826431036
0.16116294860839844,5.93029297888279
-0.19110332727432253,4.865803729742765
-0.30603480339050293,3.883391261100769
-0.06663219332695007,5.598715379834175
-0.07770733833312989,6.624896973371506
-0.054158085584640504,5.196470275521278
