Steering,Speed
0.02961354668315757,3.0
0.02961354668315757,3.0
0.029550482536979138,3.0
0.02872444841606869,3.0
0.027472636606128944,3.0
0.02503602758198999,3.0
0.02165607939090441,3.0
0.01749668130743615,3.0
0.010909081623746182,3.0
0.005208545363298451,3.0
-0.0020641200032100117,3.0
-0.003924373518763588,3.0
-0.006486885756931653,3.0
-0.013216606507970127,3.0
-0.04262367751810338,3.0
-0.08032049397840173,3.0
-0.14523205952246257,2.930854574188802
-0.17743708640009662,2.704083191602395
-0.17351799271425694,2.457704287015139
-0.19219919642262376,2.0882254635756086
-0.18356464108946532,2.0882254635756086
-0.15427189347178713,2.1034683352426655
-0.1513728039279548,2.1420896257859465
-0.14887668232960802,2.22686682710207
-0.14411716168762304,2.2488250022361305
-0.13659841653447755,2.2580426661563315
-0.1261204442241159,2.294357379072161
-0.11447372714832164,2.4163667048740454
-0.10399449620175308,2.6478308603152017
-0.0911821929732128,2.9439181373214818
-0.08254518680360289,3.0
-0.06916145737476746,3.0
-0.053712980126234856,3.0
-0.03800837389526031,3.0
-0.025613386577252917,3.0
-0.013076419469555503,3.0
-0.006542227838524982,3.0
0.0034977778412907533,3.0
0.008487093829546231,3.0
0.011161805191153975,3.0
0.010180179963770901,3.0
0.011396932546831827,3.0
0.009702448333296443,3.0
0.009440117621253755,3.0
0.0069974612402023935,3.0
0.005224302148314514,3.0
0.002019399872275389,3.0
-0.0012917640387556323,3.0
-0.0029253879462449654,3.0
0.0010928813375300143,3.0
0.0030532020298219263,3.0
-0.00045900238913420584,3.0
-0.0022228686971857586,3.0
0.001571121238194692,3.0
0.003428014605616067,3.0
-0.0002584120373130655,3.0
-0.002098374861253732,3.0
0.0015568837304983756,3.0
0.003356096475530566,3.0
-0.00041394850884231315,3.0
-0.002284894749124032,3.0
0.0013215085076270403,3.0
0.0031079373710388596,3.0
-0.000655868397682212,3.0
-0.0025127544903441696,3.0
0.001135275896665762,3.0
0.0029544386048080957,3.0
-0.0007113310327792564,3.0
-0.002507818796063465,3.0
0.0012756442823671661,3.0
0.003175047916058649,3.0
-0.00029616215149324095,3.0
-0.001983209659686753,3.0
0.0020356104648652385,3.0
0.004066156704053361,3.0
0.0008935998431281907,3.0
-0.002955181928786068,3.0
-0.004991210112643681,3.0
-0.0012304455121089903,3.0
