X,Y,Theta,Speed,Steering
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.3328135868487217,0.014603640208827397,-0.002383874667321254,0.0,0.0
0.3286865445938261,0.012636759418178363,-0.0006134459396781347,0.0,0.0
0.3320353999751757,0.015417717177942597,-0.001912153294514851,0.09678313921242374,0.0
0.3542876161553566,0.022552530789459995,-0.002419182587969512,0.2542983915696062,0.0
0.36528029312461496,0.026362609167508953,-0.0019148129334330506,0.2742651136993899,0.0
0.4035000410689111,0.03346612243971922,-0.00017559116695671381,0.3083749306711037,0.0
0.4112470468359742,0.033415290582741744,-0.001763253214716089,0.31475318912922906,0.0
0.47471615841743936,0.03850011438036766,-0.0007850679940037164,0.6902384914032169,0.0
0.47471615841743936,0.03850011438036766,-0.0007850679940037164,0.6902384914032169,0.0
0.6574218873653959,0.044860002141969585,0.014524101210363368,1.1663893510815309,0.0
0.8148410856946701,0.053018321772297115,0.013491115490720736,1.420965058236273,0.0
0.8359510554030132,0.053101205889483055,0.017536199805847762,1.454242928452579,0.0
1.0598305886333934,0.054195886287577086,0.025345208409608633,1.6167498613422073,0.0
1.1708903807149909,0.05304107619565504,0.025111570884155852,1.64420410427066,0.0
1.1708903807149909,0.05304107619565504,0.025111570884155852,1.64420410427066,0.0
1.5672519558041529,0.06853983888087124,0.01985788959186084,1.6747088186356074,0.0
1.6483335760770592,0.06744029502170434,0.025403782164309163,1.6716583471991127,0.0
1.76744011861066,0.06801016724901883,0.026417808636696672,1.6735995562950639,0.0
1.9238243457305257,0.07841748353336483,0.04543261778926519,1.6627842484747644,0.0
2.0407231025157686,0.09040765046362365,0.03832827140062195,1.6572379367720467,0.0
2.1706648711654726,0.10013177984646054,0.029869929175040093,1.6500277315585137,0.0
2.4242774840217653,0.11176080544602854,0.02749122881359696,1.6383804769828065,0.0
2.583233773470728,0.12145462641758355,0.04231817186618321,1.6292290626733223,0.0
2.748176439131488,0.13163241050363533,0.03422363777863357,1.6195230171935662,0.0
2.8438279818917342,0.14040375322535897,0.05050482309206261,1.6217415418746532,0.0
3.033433224745664,0.14903293690997182,0.012671099417198205,1.6095396561286743,0.0
3.1329759388341336,0.1548600729878193,0.021171276977132662,1.5995562950637825,0.0
3.3175341862876215,0.16154465748886299,-0.001830961610699808,1.5917914586799777,0.0
3.380770000859191,0.15787645558597946,-0.017997455530952857,1.5845812534664447,0.0
3.5165857469454855,0.16647671841429654,-0.03451350233543881,1.593732667775929,0.0
3.6941472353572813,0.16075810854360212,-0.10401677719939798,1.5748752079866888,0.0
3.8090611923156104,0.13973382214615576,-0.15362459007986654,1.5751525235718247,0.0
3.8090611923156104,0.13973382214615576,-0.15362459007986654,1.5751525235718247,0.0
4.008320964733641,0.07515387337634408,-0.25936489034396143,1.5399334442595674,0.0
4.085002956497142,0.03707457229951344,-0.3090695260032085,1.5379922351636162,0.0
4.155985248391516,-0.011912341419319853,-0.3649152564142204,1.5324459234608985,0.0
4.269159703429652,-0.07908037694751753,-0.46320740058941934,1.528840820854132,0.0
4.383198146346535,-0.14491575256658934,-0.5384092387065043,1.5399334442595674,0.0
4.477279710470622,-0.23900709063099904,-0.6459665111717492,1.5476982806433721,0.0
