Steering,Speed
0.31162571907043457,2.0
0.0010240085422992707,2.0
0.20986745357513428,2.0
0.02256855666637421,2.0
0.11277908086776733,2.0
-0.02108764797449112,2.0
-0.1637715220451355,2.0
-0.12274594306945802,2.0
-0.04584842324256897,2.0
0.07191264629364014,2.0
-0.049832671880722046,2.0
0.16392352581024172,2.0
0.015430451929569246,2.0
0.0019271580502390863,2.0
-0.05739749073982239,2.0
0.02938164472579956,2.0
0.026160562038421632,2.0
0.12166433334350586,2.0
0.010357148945331573,2.0
-0.03471810817718506,2.0
-0.08095665574073792,2.0
-0.03640745282173157,2.0
-0.09541798233985901,2.0
-0.2387557029724121,2.0
-0.0883088231086731,2.0
-0.2551727771759033,2.0
-0.057045775651931765,2.0
-0.09471399188041688,2.0
-0.19173568487167358,2.0
-0.22440330982208254,2.0
-0.3381429433822632,2.0
-0.3636331558227539,2.0
-0.35618574619293214,2.0
-0.26838672161102295,2.0
-0.10481404066085816,2.0
-0.1459446907043457,2.0
-0.1100091576576233,2.0
-0.061897253990173345,2.0
-0.07188424468040466,2.0
-0.004517840221524239,2.0
0.01820279061794281,2.0
0.10595639944076539,2.0
0.11546210050582886,2.0
0.21875743865966799,2.0
-0.02125585973262787,2.0
-0.35223131179809575,2.0
-0.22388761043548586,2.0
0.0903010368347168,2.0
0.04928433001041413,2.0
-0.010809203237295152,2.0
0.12034121751785279,2.0
0.21869349479675293,2.0
0.22439508438110353,2.0
-0.19240456819534302,2.0
-0.27721691131591797,2.0
-0.3520211458206177,2.0
-0.004286518692970276,2.0
0.024816231429576875,2.0
0.1716944456100464,2.0
0.1452067255973816,2.0
0.1790269732475281,2.0
-0.15193847417831421,2.0
-0.18569316864013674,2.0
-0.19713122844696046,2.0
0.14207717180252075,2.0
0.05683950781822205,2.0
0.1252097487449646,2.0
0.2555237293243408,2.0
0.02765755653381348,2.0
-0.2947084665298462,2.0
-0.18354088068008423,2.0
0.16521519422531128,2.0
0.09715242981910706,2.0
0.1619559168815613,2.0
0.17823381423950196,2.0
-0.24832117557525635,2.0
-0.32934734821319583,2.0
0.08280958533287049,2.0
-0.012818071246147157,2.0
0.10371557474136353,2.0
0.1316448450088501,2.0
0.19825992584228516,2.0
-0.06304916739463806,2.0
-0.26297664642333984,2.0
-0.228989577293396,2.0
0.08779467940330506,2.0
-0.01190994530916214,2.0
0.2623469829559326,2.0
0.2741705894470215,2.0
-0.09851990342140199,2.0
-0.324980640411377,2.0
-0.2540796995162964,2.0
0.005895330756902695,2.0
0.0979878842830658,2.0
0.12119574546813966,2.0
0.13160794973373413,2.0
-0.1898345947265625,2.0
-0.25984694957733157,2.0
-0.12085955142974854,2.0
-0.07011568546295166,2.0
-0.035398039221763614,2.0
0.1383530378341675,2.0
0.15989422798156738,2.0
0.09631152153015138,2.0
0.17416265010833742,2.0
-0.0732498049736023,2.0
-0.1625261902809143,2.0
0.08485318422317506,2.0
0.09004284143447877,2.0
-0.13941617012023927,2.0
-0.1079226016998291,2.0
0.09097113013267517,2.0
0.173600971698761,2.0
