Steering,Speed
-0.0678473711013794,1.5
-0.08266797661781311,1.5
-0.12836986780166626,1.5
0.030665552616119387,1.5
-0.010203359276056291,1.5
0.049198830127716066,1.5
0.034025156497955324,1.5
0.0512740433216095,1.5
0.028770226240158084,1.5
-0.023735105991363525,1.5
-0.08577364087104798,1.5
0.04678676724433899,1.5
0.07291651368141175,1.5
-0.05703079104423523,1.5
0.028765660524368287,1.5
0.03315289616584778,1.5
0.041525065898895264,1.5
0.04131129086017609,1.5
-0.05286111831665039,1.5
0.05875506401062012,1.5
-0.008123990893363953,1.5
0.10443751811981201,1.5
0.05700933337211609,1.5
0.10834295749664308,1.5
0.11573965549468995,1.5
0.12269487380981446,1.5
0.08332233428955078,1.5
0.007935664057731629,1.5
-0.062429279088974,1.5
-0.09415204524993898,1.5
-0.027276188135147095,1.5
-0.2989236831665039,1.5
-0.3383918523788452,1.5
-0.31933341026306156,1.5
-0.3077084302902222,1.5
-0.31315567493438723,1.5
-0.35958280563354494,1.5
-0.3766314029693604,1.5
-0.35829637050628665,1.5
-0.32111573219299316,1.5
-0.2955972671508789,1.5
-0.1887486815452576,1.5
-0.17254879474639895,1.5
-0.14604531526565553,1.5
-0.22497923374176027,1.5
-0.14579360485076906,1.5
-0.08383241295814514,1.5
-0.11235988140106201,1.5
-0.08891319632530213,1.5
-0.019538219273090365,1.5
-0.02716698944568634,1.5
-0.05623006224632263,1.5
-0.03170314133167267,1.5
0.0024107990786433223,1.5
0.05877114534378052,1.5
-0.005008095130324364,1.5
-0.056413924694061285,1.5
0.024371668696403503,1.5
0.06083987355232239,1.5
-0.037011641263961795,1.5
0.04920160174369812,1.5
0.08234062790870667,1.5
0.05691975951194764,1.5
0.0419672966003418,1.5
-0.06451415419578553,1.5
-0.001293935626745224,1.5
0.11038492918014527,1.5
-0.024620679020881654,1.5
-0.013747285306453706,1.5
-0.021989253163337708,1.5
0.1126105785369873,1.5
0.049260962009429934,1.5
0.0018626347184181214,1.5
-0.027118489146232605,1.5
0.03253500759601593,1.5
-0.07368400692939758,1.5
0.03168085813522339,1.5
-0.12773492336273193,1.5
0.04869176745414734,1.5
-0.02548421621322632,1.5
-0.07245480418205262,1.5
-0.012034526467323304,1.5
0.0937676250934601,1.5
0.11782367229461671,1.5
-0.030602651834487918,1.5
-0.05715658068656922,1.5
-0.014979122579097748,1.5
0.014991047978401185,1.5
0.07759712934494019,1.5
-0.02293705940246582,1.5
-0.059148967266082764,1.5
0.08413182497024536,1.5
-0.025379839539527896,1.5
-0.10056687593460084,1.5
0.02800886332988739,1.5
0.11361050605773926,1.5
-0.018811003863811494,1.5
-0.031581899523735045,1.5
-0.015033158659934999,1.5
0.023705488443374636,1.5
0.09874370098114015,1.5
-0.07128759026527405,1.5
-0.0166243851184845,1.5
-0.06627539396286011,1.5
0.022900335490703583,1.5
0.038065487146377565,1.5
-0.005205720290541649,1.5
-0.01482698917388916,1.5
0.057619529962539676,1.5
0.01801033914089203,1.5
-0.023570017516613008,1.5
-0.0865553617477417,1.5
-0.015396027266979218,1.5
0.008620712161064149,1.5
0.07979987859725952,1.5
0.04307779669761658,1.5
-0.032999280095100406,1.5
-0.05557340383529663,1.5
0.060934591293334964,1.5
0.06517772674560547,1.5
0.007622233778238297,1.5
-0.08072487711906434,1.5
-0.12685476541519167,1.5
-0.051004016399383546,1.5
0.08144510984420777,1.5
0.03545798361301422,1.5
0.009166337549686432,1.5
-0.0913780450820923,1.5
-0.0019937558099627495,1.5
0.04362690448760986,1.5
0.03636878430843354,1.5
-0.0005909877829253674,1.5
-0.07311079502105713,1.5
0.04995915889739991,1.5
0.01741200536489487,1.5
0.11559816598892213,1.5
-0.021828287839889528,1.5
0.038836324214935304,1.5
4.9482285976409916e-05,1.5
-0.01787129044532776,1.5
0.00209531057626009,1.5
-0.08242678046226502,1.5
-0.02476715594530106,1.5
-0.02938552498817444,1.5
0.021866245567798617,1.5
0.013562847673892976,1.5
-0.008150652796030045,1.5
0.06370415091514588,1.5
-0.07696946859359742,1.5
-0.05363660454750061,1.5
