Steering,Speed
0.02961354668315757,1.5
0.014161633371363964,1.5
0.014862838225866181,1.5
0.01489257746881866,1.5
0.014768116714095704,1.5
0.014272112806695573,1.5
0.014127772529782147,1.5
0.014262956495843714,1.5
0.014502989940690053,1.5
0.014533990993051856,1.5
0.014472883635591594,1.5
0.01441182638490071,1.5
0.013752052223191383,1.5
0.014022421432499798,1.5
0.013538776092225742,1.5
0.006928435482460076,1.5
0.006888947910774985,1.5
0.013744657698007935,1.5
0.013488500874770432,1.5
0.013384858421909547,1.5
0.011130540191882336,1.5
0.011130540191882336,1.5
0.014331259840070696,1.5
0.012094678419657877,1.5
-0.003512586319033968,1.5
-0.01567629222616549,1.5
-0.03293152581009067,1.5
-0.042259580028506875,1.5
-0.06805523824882741,1.5
-0.0910243405162491,1.5
-0.10506648740386548,1.5
-0.11925244449534614,1.5
-0.1264874432976605,1.5
-0.14225356044965232,1.5
-0.16093121077356334,1.5
-0.13709176182036037,1.5
-0.13748216792532905,1.5
-0.13614286154153535,1.5
-0.13274313633808202,1.5
-0.10912708851815638,1.5
-0.10725317128868316,1.5
-0.09813568545198673,1.5
-0.07765342506290088,1.5
-0.06484769964695304,1.5
-0.056216538521920684,1.5
-0.04288922683709679,1.5
-0.028244273512351512,1.5
-0.02926887918753169,1.5
-0.014640825419999655,1.5
-0.007950694943484875,1.5
-0.007787878599695441,1.5
-0.004054561431639463,1.5
-0.006266405037577854,1.5
-0.010452935505561527,1.5
-0.010550892033513051,1.5
-0.012486347917377428,1.5
-0.01051046152011333,1.5
-0.011925212372366068,1.5
-0.014051468753224196,1.5
-0.011519973528471774,1.5
-0.01339608771863457,1.5
-0.016694991917663396,1.5
-0.017818683068820625,1.5
-0.015500842970240455,1.5
-0.017305411296745614,1.5
-0.019965933118268143,1.5
-0.01563706034114797,1.5
-0.012501635979231363,1.5
-0.008297877532121155,1.5
-0.010926706896690619,1.5
-0.008092949278386335,1.5
-0.009048805354183868,1.5
-0.008017329098444924,1.5
-0.006399244836961108,1.5
-0.005253913646120835,1.5
-0.002883147240032502,1.5
-4.1028112882452356e-05,1.5
0.0027685254609688594,1.5
0.0051020658877580565,1.5
0.009413872759684487,1.5
0.010015919486454425,1.5
0.010347541982202378,1.5
0.009667998584236547,1.5
0.008846889767040829,1.5
0.009147039939004705,1.5
0.010140628619598885,1.5
0.01109055749284686,1.5
0.01269691652689183,1.5
0.014015188130104885,1.5
0.014490344621641059,1.5
0.013066233731212613,1.5
0.012455127245390765,1.5
0.013557338498189775,1.5
0.016191198675069334,1.5
0.015352085398904435,1.5
0.014945905657226822,1.5
0.014537128339561485,1.5
0.014713331459036479,1.5
0.014386270978927513,1.5
0.014211414367290174,1.5
0.014269489507758545,1.5
0.013350143736424437,1.5
0.014460415194232213,1.5
0.013625955581820998,1.5
0.01409340274269366,1.5
0.014067232302227893,1.5
0.011756689055109303,1.5
0.0116537471524113,1.5
0.01026008776974037,1.5
0.013313306941463399,1.5
0.013783875165069313,1.5
0.012442830266703843,1.5
0.01107067730395819,1.5
0.00999515962451137,1.5
0.010522600305114814,1.5
0.009685416394804709,1.5
0.008997058212865195,1.5
0.010080949974748395,1.5
0.009884360849564677,1.5
0.009687509570730082,1.5
0.010712519154762814,1.5
0.010712519154762814,1.5
0.0109824583541743,1.5
0.012004010990867028,1.5
0.009309827007907058,1.5
0.009877902065589347,1.5
0.009877902065589347,1.5
0.009869571248619863,1.5
0.009124530420764047,1.5
0.009680232848350958,1.5
0.01243109397648157,1.5
0.011715914011498005,1.5
0.011402606794979918,1.5
0.011934816203010982,1.5
0.011881428221646707,1.5
0.013048175315161342,1.5
0.013406275606564617,1.5
0.015642111423922432,1.5
0.017494585153523163,1.5
0.01676980654110189,1.5
0.016803782439908013,1.5
0.017910836839086296,1.5
0.017440292247834728,1.5
0.017472121767214504,1.5
0.017693509407769828,1.5
0.016433904299500566,1.5
0.01974144392827077,1.5
0.017886696980047863,1.5
0.019045038801732073,1.5
0.02019178698830673,1.5
0.017780632821140313,1.5
0.01674231652099427,1.5
0.017101148806960648,1.5
0.020450324020603025,1.5
0.020450324020603025,1.5
0.018572758814508757,1.5
0.020218326524945762,1.5
0.018870943708749973,1.5
0.01886811001366571,1.5
0.020353954896107983,1.5
0.02207376445986905,1.5
0.021966487824293168,1.5
0.01788887038557822,1.5
0.020089523544047142,1.5
0.015799128296099106,1.5
0.012708083425265764,1.5
0.011009448163034136,1.5
