X,Y,Theta,Speed,Steering
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.036838564276695254
0.00056720849625,0.0,0.0,0.08491169924999999,-0.028280223906040194
0.03851892540952281,-0.0005799991255702535,-0.008430020071088751,0.6306284941543651,-0.060499132424592976
0.119661044645352,-0.002568845370884158,-0.013903852780776904,0.9658942379950934,-0.023183276876807213
0.22723248166123547,-0.007816436376856317,-0.03394956955117603,1.1718675927509705,-0.00584032442420721
0.35112463055068704,-0.013225892850498078,-0.03577308757054112,1.298409071111924,0.004232014436274767
0.48511751634660266,-0.01673716534936934,-0.029501931785507442,1.3761509021597027,0.025173637876287104
0.6252843771146581,-0.01949753485163428,-0.02287935397078059,1.4239122557723238,0.020930396323092283
0.7692540575964096,-0.01957857472928201,-0.005790927679710367,1.4532548486617032,0.049371930363122374
0.9155436415511472,-0.017942226716260657,0.0045832011136943554,1.4712817196012302,0.009091430605622008
1.0631473384452115,-0.012447328598916103,0.0314353128136621,1.4823566807369242,0.02201432868896518
1.2116061999298668,-0.006107782964274861,0.034600941608114735,1.48916067709151,-0.007102023139304947
1.3605331708007453,0.0017064879444908562,0.05038015309156127,1.4933407699898964,-0.025346418507251656
1.5098097322917863,0.009012986290612214,0.0438138823424927,1.4959088455338172,0.0077554587089252915
1.6594660743090799,0.01123848870821704,0.022542734111475095,1.4974865645366249,-0.03477755767289637
1.8092068013205533,0.014805615551715747,0.02908880995879882,1.4984558495943454,-0.02078372678251981
1.959017697402616,0.017943307364535324,0.015858350285090226,1.4990513380947996,0.04790824432625413
2.1089397702664194,0.017183035257696985,0.003279829627047115,1.4994171815083022,-0.01081324031226814
2.258729251322231,0.023010440262863325,0.03632926680444985,1.4996419405138937,0.027051104057466087
2.4083961102482445,0.031945310629353976,0.04269221567858994,1.4997800231162581,0.004162715846615581
2.558169627530266,0.03911205744195595,0.05425273433947825,1.4998648553347742,-0.0012488094596477609
2.7078352387230242,0.04883757874770343,0.05740358582780527,1.499916972728096,-0.0045479791923568776
2.8576554796452225,0.05603328239356603,0.05031833798526749,1.4999489914909454,0.02347637625713119
3.0075276930613795,0.0621152139874341,0.04318681293221699,1.4999686624896098,0.04045488939771538
3.1572393381062183,0.07119916829646081,0.058996607350529306,1.4999807475345655,0.07016460948233548
3.3066508093253186,0.08442263244506958,0.08036864684613623,1.499988172084486,0.07199109223010512
3.455214044913109,0.10490898972690484,0.12470916973380895,1.4999927334197336,0.07830563200772987
3.602762315601344,0.13189158512871565,0.16393974138480552,1.4999955357147496,0.13311961597830646
3.7493617889068713,0.16361055678501168,0.19961908718698262,1.4999972573284732,0.12411968562320169
3.8934728124564333,0.20495369097661825,0.2632286206776708,1.4999983150164735,0.08509397433854787
4.034473135596551,0.25611171987258347,0.321510040671554,1.4999989648160719,-0.018806928760520376
4.17443456744543,0.31006234027381036,0.3513746789376988,1.4999993640259692,-0.15022312122916767
4.315819072088681,0.3600015079729042,0.3332063265845828,1.4999996092839574,-0.2113310501890162
4.462214990590948,0.3918257102807536,0.2366826362279215,1.4999997599602835,-0.277079352036952
4.611741424954024,0.40245170187787527,0.11557483824611743,1.4999998525295632,-0.32725227291178655
4.761149157689499,0.39140514618878197,-0.025783980835897745,1.4999999094002854,-0.3576909681895969
4.906523172825993,0.3552293169634337,-0.1862074374766796,1.4999999443392966,-0.33435488446253525
5.042877254000705,0.2932460498246413,-0.36251656965253987,1.4999999658043748,-0.36368484846600885
5.169079849596365,0.21230300253752982,-0.5084540703667255,1.4999999789916276,-0.3736913102460354
5.280377865141147,0.11214269745917176,-0.6764017240478257,1.499999987093328,-0.37309965578677506
5.372758675500581,-0.005839684153407866,-0.8424045276776753,1.4999999920706764,-0.37962319596589733
5.4449288250965715,-0.13714589389598564,-1.0064698799444287,1.4999999951285528,-0.37560725084931224
5.4925778191194485,-0.27914652341053636,-1.1827959565755992,1.4999999970071851,-0.36506485875442907
5.516097665671805,-0.4271374147771404,-1.3488372244528044,1.4999999981613388,-0.30106995073951925
5.515516363997707,-0.576969074469901,-1.5129034851436123,1.4999999988704027,-0.20688087924320323
5.495956912871,-0.7256580641025848,-1.6424017808196498,1.4999999993060225,-0.164279913822804
5.46870329467986,-0.8731601557398462,-1.7149727192073476,1.499999999573649,-0.09031373630960489
5.4368704969357,-1.0197291532157333,-1.7650415114580504,1.4999999997380675,-0.0837151873658086
5.402342526991917,-1.1656968616777055,-1.7870296225455367,1.4999999998390796,-0.02398059013237482
5.365356899231184,-1.3110450171420844,-1.814342651105193,1.499999999901137,0.022301577315976595
5.328726832887114,-1.4564798236269205,-1.8097542754540863,1.4999999999392628,0.008914894007767427
5.299622344116484,-1.6036156335193525,-1.7761722043482415,1.4999999999626856,0.05247347063974798
5.270722564629461,-1.7507960677588075,-1.7728936288520887,1.4999999999770757,0.0687216863391611
5.243210130027304,-1.8982176256234533,-1.7535668612592492,1.4999999999859164,0.04130057992328272
5.223414726357788,-2.046898372136407,-1.7170721539009226,1.4999999999913476,0.07574974746400648
5.205492894190626,-2.195822197733667,-1.7015091428529587,1.4999999999946843,0.052494639907750155
5.193807314482869,-2.330284260614317,-1.667017544888556,1.4999999999965712,0.054453128951029314
5.18399914672552,-2.494988319638364,-1.6444557775313569,1.4999999999979934,0.04325994867942548
5.176710790907989,-2.6448057919957795,-1.625003994305707,1.4999999999987674,-0.017236566449891452
5.1718674111036345,-2.7947268867242707,-1.6097497142306196,1.4999999999992426,-0.048608848405724235
5.16325961006663,-2.944447513766301,-1.6295587882405504,1.4999999999995346,-0.05418293622774158
5.147199874585103,-3.0935766950134505,-1.665140982977905,1.499999999999714,-0.02286392709931867
5.127595125142174,-3.242289117145823,-1.690130460980819,1.4999999999998244,0.02407391835589639
5.109390428488535,-3.3911755268114128,-1.6886019078792458,1.4999999999998919,0.0029141874081861554
5.097259099759641,-3.540664715414422,-1.6585528868788035,1.4999999999999334,0.0034432845670467407
5.086829338561619,-3.690292217910578,-1.6508604574374346,1.4999999999999591,0.005143375066840936
5.075289725862875,-3.839845872719978,-1.6472442802202372,1.4999999999999751,-0.0016583952467022888
5.065292482428376,-3.9895119838428763,-1.6401254536290246,1.4999999999999847,0.01429402216472335
5.054525819413152,-4.139122946474803,-1.6436659129564606,1.4999999999999905,0.046230292241762616
5.043998803821144,-4.288751036705856,-1.640110044782665,1.499999999999994,0.09750768538365291
5.039141680426843,-4.438653162950419,-1.61004968498309,1.4999999999999962,0.07050728348915541
5.044663680468505,-4.588507365935305,-1.5514691823441034,1.4999999999999978,0.014276155074560464
5.053924810416606,-4.708148516301641,-1.5196429645084697,1.4999999999999978,-0.0003384280998886529
5.0633696201023035,-4.8878735284144135,-1.5261438371640483,1.4999999999999978,-0.01551325414575045
5.0679398719379645,-5.037803765999496,-1.5352206243667657,1.4999999999999978,-0.04394147740799638
5.071441959119685,-5.172758071094772,-1.5417372188606047,1.4999999999999978,-0.030246789241822822
5.072937635448038,-5.337735111051048,-1.5611584968850416,1.4999999999999978,-0.041619080794350435
5.0705462762646025,-5.487714804954002,-1.576563027479088,1.4999999999999978,-0.012997792160757447
5.065939560513965,-5.637638597998263,-1.5960026597707784,1.4999999999999978,0.052172834676380925
